"año"	"cargo"	"fase"	"lamina"	"referencia"	"uso"	"espesor"	"estaño"	"costo"
"717"	2015	"Compras e Importaciones"	"PP"	"R"	"C300X407R"	"PALMITO"	"16"	"PP"	4762.284549
"718"	2015	"Litográfica"	"PT"	"TAPA"	"T307EO"	"ATUN"	"22"	"T"	2658.0035945
"719"	2015	"Compras e Importaciones"	"PP"	"OTROS"	"0.18X851X1037"	"DR8"	"NPI"	"C"	55.863099099318
"720"	2015	"Litográfica"	"PP"	"TAPA"	"T211"	"ATUN"	"20"	"PP"	322.77397
"721"	2015	"Sanitarios Soldadura"	"PT"	"L"	"C211X106L"	"ATUN"	"17"	"A"	912.8269415
"722"	2015	"Comercialización"	"PT"	"L"	"E208/211X207.5L"	"SALCHICHA"	"16"	"T"	2.704865
"723"	2015	"Litográfica"	"PT"	"TAPA"	"T603"	"ATUN"	"26"	"T"	97.2743191821539
"724"	2015	"Comercialización"	"PT"	"L"	"C211X106L"	"ATUN"	"17"	"A"	9.020661327296
"725"	2015	"Comercialización"	"PT"	"R"	"C603X402R"	"ATUN"	"22"	"A"	41.961144327296
"726"	2015	"Sanitarios Embutidos"	"PT"	"TAPA"	"T307EO"	"ATUN"	"22"	"T"	1646.014414
"727"	2015	"Sanitarios Embutidos"	"PT"	"TAPA"	"T300"	"PALMITO"	"18"	"T"	57.402604
"728"	2015	"Sanitarios Embutidos"	"PT"	"TAPA"	"T307"	"ATUN"	"20"	"T"	407.9957906114
"729"	2015	"Litográfica"	"PP"	"R"	"C401X411R"	"PALMITO"	"NPI"	"PP"	74.101379
"730"	2015	"Compras e Importaciones"	"PP"	"OTROS"	"0.16X945X927"	"DR8"	"NPI"	"C"	147.781831
"731"	2015	"Sanitarios Soldadura"	"PT"	"L"	"C401X407L"	"LECHE"	"17"	"B"	100.567624
"732"	2015	"Compras e Importaciones"	"PP"	"OTROS"	"0.16X843X946.1"	"DR9"	"NPI"	"PP"	135.801832
"733"	2015	"Comercialización"	"PT"	"L"	"E307X109L"	"ATUN"	"16"	"T"	888.1710746114
"734"	2015	"Compras e Importaciones"	"PP"	"OTROS"	"0.17X813X996"	"DR8"	"NPI"	"C"	33.289488099318
"735"	2015	"Litográfica"	"PT"	"L"	"E307X112L"	"ATUN"	"16"	"T"	269.403074560136
"736"	2015	"Compras e Importaciones"	"PP"	"OTROS"	"0.22X894X914.05"	"T5"	"NPI"	"PP"	13.915148
"737"	2015	"Sanitarios Embutidos"	"PT"	"TAPA"	"T214"	"PALMITO"	"18"	"T"	13.773216
"738"	2015	"Compras e Importaciones"	"PP"	"OTROS"	"0.22X894X914.05"	"T5"	"NPI"	"PP"	520.043647453352
"739"	2015	"Compras e Importaciones"	"PP"	"OTROS"	"0.16X843X926.8"	"DR9"	"NPI"	"PP"	10.497733
"740"	2015	"Compras e Importaciones"	"PP"	"OTROS"	"0.24X848X971"	"T5"	"20"	"C"	247.994279
"741"	2015	"Sanitarios Embutidos"	"PT"	"L"	"E307X109L"	"ATUN"	"16"	"T"	353.567458686548
"742"	2015	"Sanitarios Soldadura"	"PT"	"R"	"C603X402R"	"ATUN"	"22"	"A"	33.7244335
"743"	2015	"Sanitarios Soldadura"	"PT"	"L"	"C401/315X208L"	"ATUN"	"17"	"B"	115.0973395
"744"	2015	"Servicios Generales"	"PT"	"TAPA"	"T307EO"	"ATUN"	"21"	"T"	302.132331
"745"	2015	"Comercialización"	"PT"	"L"	"E208/211X207.5L"	"SALCHICHA"	"16"	"T"	0.090488327296
"746"	2015	"Sanitarios Embutidos"	"PT"	"TAPA"	"T307EO"	"ATUN"	"22"	"T"	397.948398
"747"	2015	"Litográfica"	"PT"	"TAPA"	"T300"	"PALMITO"	"18"	"T"	68.8138808151111
"748"	2015	"Litográfica"	"PT"	"L"	"E307X109L"	"ATUN"	"16"	"T"	202.243197435588
"749"	2015	"Litográfica"	"PT"	"R"	"C603X700R"	"PALMITO"	"28"	"A"	162.322853532009
"750"	2015	"Litográfica"	"PT"	"TAPA"	"T300"	"PALMITO"	"18"	"T"	127.764644
"751"	2015	"Litográfica"	"PP"	"TAPA"	"TOVAL16"	"SARD"	"23"	"PP"	382.83829558033
"752"	2015	"Litográfica"	"PT"	"TAPA"	"T307"	"ATUN"	"20"	"T"	240.279104461798
"753"	2015	"Compras e Importaciones"	"PP"	"OTROS"	"0.21X894X914.05"	"T5"	"NPI"	"PP"	4.666282
"754"	2015	"Litográfica"	"PP"	"R"	"C603X209-408-600R"	"ATUN"	"24"	"PP"	169.651753
"755"	2015	"Litográfica"	"PT"	"L"	"E307X110.5L"	"ATUN"	"16"	"T"	23.8310026114
"756"	2015	"Litográfica"	"PP"	"TAPA"	"T307EO"	"ATUN"	"21"	"PP"	73.960732
"757"	2015	"Sanitarios Soldadura"	"PT"	"L"	"C211X208L"	"PEGA"	"18"	"B"	155.7773055
"758"	2015	"Litográfica"	"PP"	"TAPA"	"T401"	"ATUN"	"22"	"PP"	23.318216
"759"	2015	"Litográfica"	"PT"	"L"	"E307X109L"	"ATUN"	"16"	"T"	109.817079560136
"760"	2015	"Litográfica"	"PT"	"TAPA"	"T603"	"PALMITO"	"26"	"T"	37.6508933069704
"761"	2015	"Compras e Importaciones"	"PP"	"OTROS"	"0.16X843X776"	"DR9"	"NPI"	"PP"	162.627334
"762"	2015	"Litográfica"	"PT"	"L"	"E307X109L"	"ATUN"	"16"	"T"	40.66345
"763"	2015	"Sanitarios Embutidos"	"PT"	"TAPA"	"T307EO"	"ATUN"	"22"	"T"	45.465167327296
"764"	2015	"Sanitarios Soldadura"	"PT"	"R"	"C603X402R"	"ATUN"	"22"	"A"	285.603093
"765"	2015	"Litográfica"	"PT"	"L"	"E307X109L"	"ATUN"	"16"	"T"	31.1105716114
"766"	2015	"Comercialización"	"PT"	"L"	"E208/211X207.5L"	"SALCHICHA"	"16"	"T"	12.4457475
"767"	2015	"Comercialización"	"PT"	"L"	"E208/211X207.5L"	"SALCHICHA"	"16"	"T"	70.5238965
"768"	2015	"Sanitarios Soldadura"	"PT"	"L"	"C211/209X201L"	"ATUN"	"17"	"A"	205.379627
"769"	2015	"Sanitarios Soldadura"	"PT"	"R"	"C603X700R"	"PALMITO"	"28"	"A"	348.01632846044
"770"	2015	"Sanitarios Embutidos"	"PT"	"L"	"E211X106L"	"ATUN"	"16"	"T"	273.923771309707
"771"	2015	"Litográfica"	"PT"	"TAPA"	"T214"	"PALMITO"	"18"	"T"	225.3064516875
"772"	2015	"Jefatura de Operaciones"	"PT"	"R"	"C211/209X413R"	"SALCHICHA"	"18"	"B"	100.46756
"773"	2015	"Litográfica"	"PT"	"TAPA"	"T603"	"ATUN"	"26"	"T"	280.488965537721
"774"	2015	"Sanitarios Embutidos"	"PT"	"L"	"E307X108L"	"ATUN"	"16"	"T"	91.1234147336542
"775"	2015	"Litográfica"	"PT"	"L"	"E307X110L"	"ATUN"	"16"	"T"	64.460084
"776"	2015	"Comercialización"	"PP"	"OTROS"	"0.16X843X776"	"DR9"	"NPI"	"PP"	79.248237068086
"777"	2015	"Litográfica"	"PT"	"L"	"E307X110L"	"ATUN"	"16"	"T"	151.2187100214
"778"	2015	"Litográfica"	"PP"	"L"	"E307X110L"	"ATUN"	"NPI"	"PP"	106.869297
"779"	2015	"Sanitarios Soldadura"	"PT"	"R"	"C300/214X407R"	"PALMITO"	"16"	"B"	148.714421
"780"	2015	"Sanitarios Embutidos"	"PT"	"TAPA"	"T209"	"ATUN"	"20"	"T"	1842.76428477481
"781"	2015	"Compras e Importaciones"	"PP"	"OTROS"	"0.22X903X914.05"	"T5"	"NPI"	"PP"	366.428685
"782"	2015	"Litográfica"	"PT"	"TAPA"	"T209"	"ATUN"	"20"	"T"	281.54734398207
"783"	2015	"Litográfica"	"PP"	"L"	"C211X106-308L"	"ATUN"	"17"	"PP"	74.369134
"784"	2015	"Sanitarios Soldadura"	"PT"	"R"	"C401/315X411R"	"PALMITO"	"17"	"B"	6.975816
"785"	2015	"Sanitarios Embutidos"	"PT"	"TAPA"	"T307EO"	"ATUN"	"22"	"T"	15.329999
"786"	2015	"Compras e Importaciones"	"PP"	"OTROS"	"0.20X833X724"	"T3"	"20"	"C"	53.849002099318
"787"	2015	"Compras e Importaciones"	"PP"	"OTROS"	"0.23X810X832.5"	"T3"	"NPI"	"PP"	4.666416
"788"	2015	"Litográfica"	"PT"	"TAPA"	"T214"	"PALMITO"	"18"	"T"	136.982107277837
"789"	2015	"Litográfica"	"PT"	"L"	"E307X109L"	"ATUN"	"16"	"T"	40.275145327296
"790"	2015	"Sanitarios Embutidos"	"PT"	"TAPA"	"T214"	"SARDINA"	"18"	"T"	61.0710865588201
"791"	2015	"Sanitarios Soldadura"	"PT"	"L"	"C603X207L"	"ATUN"	"24"	"B"	105.8557855
"792"	2015	"Compras e Importaciones"	"PP"	"OTROS"	"0.16X843X946.1"	"DR9"	"NPI"	"PP"	808.7094025
"793"	2015	"Sanitarios Embutidos"	"PT"	"L"	"E307X110.5L"	"ATUN"	"16"	"T"	250.6157434
"794"	2015	"Litográfica"	"PT"	"L"	"E307X109L"	"ATUN"	"16"	"T"	96.768375560136
"795"	2015	"Sanitarios Embutidos"	"PT"	"TAPA"	"T307"	"ATUN"	"20"	"T"	15.505340327296
"796"	2015	"Litográfica"	"PP"	"TAPA"	"T211"	"ATUN"	"20"	"PP"	64.070335
"797"	2015	"Litográfica"	"PP"	"TAPA"	"TC"	"PVC.FREE"	"NPI"	"PP"	55.159472
"798"	2015	"Compras e Importaciones"	"PP"	"OTROS"	"0.21X903X953"	"T5"	"NPI"	"PP"	117.0352035
"799"	2015	"Litográfica"	"PT"	"L"	"E307X110L"	"ATUN"	"16"	"T"	175.9784850214
"800"	2015	"Litográfica"	"PT"	"L"	"E307X110L"	"ATUN"	"16"	"T"	231.812752999614
"801"	2015	"Litográfica"	"PT"	"TAPA"	"T603"	"ATUN"	"26"	"T"	663.072946
"802"	2015	"Sanitarios Soldadura"	"PT"	"R"	"C202X308R"	"SARDINA"	"15"	"A"	205.139592
"803"	2015	"Litográfica"	"PP"	"L"	"E307X110L"	"ATUN"	"NPI"	"PP"	170.709115
"804"	2015	"Litográfica"	"PP"	"TAPA"	"T300"	"PALMITO"	"18"	"PP"	111.9937921212
"805"	2015	"Servicios Generales"	"PT"	"L"	"E307X109L"	"ATUN"	"16"	"T"	605.445408
"806"	2015	"Compras e Importaciones"	"PT"	"TAPA"	"T202"	"SARDINA"	"18"	"T"	0
"807"	2015	"Comercialización"	"PT"	"TAPA"	"T603"	"ATUN"	"26"	"T"	25.03569
"808"	2015	"Litográfica"	"PP"	"L"	"E307X110L"	"ATUN"	"16"	"PP"	14.717162
"809"	2015	"Compras e Importaciones"	"PP"	"OTROS"	"0.20X839X702.8"	"T4"	"NPI"	"PP"	55.841524099318
"810"	2015	"Compras e Importaciones"	"PP"	"OTROS"	"0.20X833X699"	"T3"	"20"	"C"	22.197204099318
"811"	2015	"Litográfica"	"PT"	"L"	"C603X207L"	"ATUN"	"22"	"B"	223.017016
"812"	2015	"Litográfica"	"PT"	"TAPA"	"T307"	"ATUN"	"20"	"T"	414.172289516924
"813"	2015	"Sanitarios Embutidos"	"PT"	"TAPA"	"T214"	"PALMITO"	"18"	"T"	420.512338444553
"814"	2015	"Sanitarios Embutidos"	"PT"	"TAPA"	"T307"	"ATUN"	"20"	"T"	0.902738
"815"	2015	"Litográfica"	"PP"	"L"	"C404X414L"	"PINT.E"	"NPI"	"PP"	95.330745
"816"	2015	"Litográfica"	"PP"	"TAPA"	"T211"	"ATUN"	"20"	"PP"	74.044701
"817"	2015	"Comercialización"	"PT"	"L"	"E208/211X207.5L"	"SALCHICHA"	"16"	"T"	3.4877895
"818"	2015	"Servicios Generales"	"PT"	"L"	"E401X111L"	"ATUN"	"16"	"T"	30.702104
"819"	2015	"Litográfica"	"PT"	"TAPA"	"TC-P"	"PVC-FR"	"18"	"T"	938.773782150695
"820"	2015	"Litográfica"	"PP"	"L"	"C603X207L"	"ATUN"	"22"	"PP"	23.45741
"821"	2015	"Sanitarios Embutidos"	"PT"	"TAPA"	"T401"	"PALMITO"	"22"	"T"	134.527353
"822"	2015	"Litográfica"	"PP"	"L"	"E307X110L"	"ATUN"	"NPI"	"PP"	55.9918305
"823"	2015	"Litográfica"	"PT"	"R"	"C610X708R"	"PINT.E"	"17"	"B"	0.045074163648
"824"	2015	"Comercialización"	"PT"	"L"	"C401/315X208L"	"ATUN"	"17"	"B"	69.724896327296
"825"	2015	"Compras e Importaciones"	"PT"	"R"	"C603X600R"	"ALCACHOFA"	"28"	"B"	115.619985
"826"	2015	"Compras e Importaciones"	"PP"	"L"	"E307X110L"	"ATUN"	"NPI"	"PP"	12.930651
"827"	2015	"Comercialización"	"PT"	"L"	"E307X110L"	"ATUN"	"16"	"T"	3.4877895
"828"	2015	"Sanitarios Soldadura"	"PT"	"R"	"C401/315X407R"	"ATUN"	"17"	"B"	417.178975
"829"	2015	"Sanitarios Embutidos"	"PT"	"TAPA"	"T211EO"	"ATUN"	"22"	"T"	271.792081
"830"	2015	"Litográfica"	"PT"	"TAPA"	"TC-P"	"PVC-FR"	"22"	"T"	84.040764
"831"	2015	"Litográfica"	"PP"	"TAPA"	"T307"	"ATUN"	"NPI"	"PP"	5.2952675
"832"	2015	"Compras e Importaciones"	"PP"	"OTROS"	"0.17X870X831"	"DR8"	"NPI"	"C"	36.306948099318
"833"	2015	"Sanitarios Soldadura"	"PT"	"L"	"C211X308L"	"ATUN"	"18"	"B"	42.43405
"834"	2015	"Sanitarios Soldadura"	"PT"	"L"	"C300/214X203L"	"PALMITO"	"15"	"B"	346.188338
"835"	2015	"Litográfica"	"PP"	"L"	"E307X110.5L"	"ATUN"	"16"	"PP"	33.863068
"836"	2015	"Litográfica"	"PT"	"TAPA"	"T315"	"PALMITO"	"22"	"T"	274.117260154072
"837"	2015	"Litográfica"	"PP"	"TAPA"	"T307EO"	"ATUN"	"21"	"PP"	325.858517
"838"	2015	"Litográfica"	"PT"	"L"	"E307X110.5L"	"ATUN"	"16"	"T"	205.0492446
"839"	2015	"Sanitarios Soldadura"	"PT"	"R"	"C211/209X400R"	"VEGETALES"	"17"	"B"	163.072551
"840"	2015	"Sanitarios Embutidos"	"PT"	"TAPA"	"T603"	"PALMITO"	"26"	"T"	64.386183125
"841"	2015	"Sanitarios Embutidos"	"PT"	"L"	"E211X106L"	"ATUN"	"16"	"T"	986.559542451047
"842"	2015	"Litográfica"	"PP"	"L"	"E211X106L"	"ATUN"	"NPI"	"PP"	45.622708
"843"	2015	"Comercialización"	"PT"	"L"	"E307X110L"	"ATUN"	"16"	"T"	3.4877895
"844"	2015	"Linea General Otros"	"PT"	"OTROS"	"CJ"	"PPLIT"	"20"	"B"	21.451598
"845"	2015	"Sanitarios Embutidos"	"PT"	"L"	"E307X105.5L"	"ATUN"	"17"	"T"	186.149258540725
"846"	2015	"Compras e Importaciones"	"PP"	"OTROS"	"0.17X813X1052"	"DR8"	"NPI"	"C"	51.169404099318
"847"	2015	"Sanitarios Soldadura"	"PT"	"R"	"C300/214X407R"	"PALMITO"	"15"	"B"	301.540615
"848"	2015	"Litográfica"	"PP"	"L"	"E208/211X207.5L"	"SALCH"	"16"	"PP"	75.1221415
"849"	2015	"Litográfica"	"PP"	"R"	"C603X209-408-600R"	"ATUN"	"24"	"PP"	53.664761
"850"	2015	"Otros"	"PT"	"OTROS"	"31.5X155"	"HIDRAFORM"	"NPI"	"NPI"	349.988389
"851"	2015	"Litográfica"	"PT"	"TAPA"	"T307"	"ATUN"	"20"	"T"	148.01917289
"852"	2015	"Comercialización"	"PT"	"R"	"C202X308R"	"SARDINA"	"15"	"A"	39.948037327296
"853"	2015	"Tapas Bebidas"	"PT"	"TAPA"	"TC-P"	"PVC-FR"	"22"	"T"	292.8944035
"854"	2015	"Compras e Importaciones"	"PP"	"OTROS"	"0.18X817X736"	"DR8"	"NPI"	"PP"	10.336237
"855"	2015	"Sanitarios Embutidos"	"PT"	"TAPA"	"T300"	"PALMITO"	"18"	"T"	49.1527715052223
"856"	2015	"Sanitarios Embutidos"	"PT"	"L"	"E307X109L"	"ATUN"	"16"	"T"	449.429337047687
"857"	2015	"Sanitarios Embutidos"	"PT"	"TAPA"	"T307EO"	"ATUN"	"22"	"T"	54.228961
"858"	2015	"Litográfica"	"PP"	"L"	"E307X110L"	"ATUN"	"NPI"	"PP"	8.53782
"859"	2015	"Litográfica"	"PP"	"TAPA"	"T603"	"ATUN"	"26"	"PP"	59.524752
"860"	2015	"Litográfica"	"PT"	"L"	"E307X108.5L"	"ATUN"	"16"	"T"	72.427628560136
"861"	2015	"Compras e Importaciones"	"PP"	"OTROS"	"0.22X762X756"	"T3"	"NPI"	"T"	65.189562099318
"862"	2015	"Sanitarios Soldadura"	"PT"	"L"	"C211X106L"	"ATUN"	"17"	"A"	2.722284327296
"863"	2015	"Compras e Importaciones"	"PP"	"OTROS"	"0.21X894X914.05"	"T5"	"NPI"	"PP"	292.697338
"864"	2015	"Litográfica"	"PT"	"L"	"E307X110.5L"	"ATUN"	"16"	"T"	106.2116940214
"865"	2015	"Compras e Importaciones"	"PP"	"OTROS"	"0.16X945X927"	"DR8"	"NPI"	"C"	158.651529
"866"	2015	"Sanitarios Embutidos"	"PT"	"TAPA"	"T214"	"PALMITO"	"18"	"T"	175.16392809685
"867"	2015	"Litográfica"	"PP"	"R"	"C300X407R"	"PALMITO"	"16"	"PP"	123.084115
"868"	2015	"Sanitarios Soldadura"	"PT"	"R"	"C401/315X411R"	"PALMITO"	"17"	"B"	693.3994305
"869"	2015	"Litográfica"	"PP"	"TAPA"	"TPR610ND"	"PINT.A"	"NPI"	"PP"	65.7674
"870"	2015	"Comercialización"	"PT"	"R"	"C603X700R"	"CHAMPIÑONES"	"28"	"A"	154.135879327296
"871"	2015	"Litográfica"	"PT"	"TAPA"	"T211"	"ATUN"	"20"	"T"	57.6474671774538
"872"	2015	"Litográfica"	"PT"	"R"	"C202/200X308R"	"SARDINA"	"17"	"B"	290.9241496875
"873"	2015	"Comercialización"	"PT"	"L"	"C603X209L"	"ATUN"	"22"	"A"	99.8177290214
"874"	2015	"Sanitarios Soldadura"	"PT"	"L"	"C211X308L"	"ATUN"	"17"	"A"	137.469989
"875"	2015	"Litográfica"	"PT"	"TAPA"	"T603"	"ATUN"	"26"	"C"	575.976576513609
"876"	2015	"Sanitarios Embutidos"	"PT"	"TAPA"	"T307EO"	"ATUN"	"22"	"T"	14.465173327296
"877"	2015	"Compras e Importaciones"	"PP"	"OTROS"	"0.22X848X971"	"T5"	"20"	"C"	164.314916053352
"878"	2015	"Sanitarios Embutidos"	"PT"	"TAPA"	"T603"	"ATUN"	"26"	"T"	193.009734227292
"879"	2015	"Sanitarios Soldadura"	"PT"	"R"	"C300/214X407R"	"PALMITO"	"15"	"B"	147.2315010214
"880"	2015	"Litográfica"	"PT"	"L"	"E307X110L"	"ATUN"	"16"	"T"	221.1089660214
"881"	2015	"Litográfica"	"PP"	"TAPA"	"T300"	"PALMITO"	"18"	"PP"	93.460173
"882"	2015	"Compras e Importaciones"	"PP"	"OTROS"	"0.18X801X809"	"T4"	"NPI"	"T"	127.5492995
"883"	2015	"Litográfica"	"PT"	"L"	"E307X110L"	"ATUN"	"16"	"T"	38.938286999614
"884"	2015	"Litográfica"	"PT"	"TAPA"	"T214"	"PALMITO"	"18"	"T"	40.8372191650078
"885"	2015	"Litográfica"	"PT"	"L"	"E307X109L"	"ATUN"	"16"	"T"	112.2194656114
"886"	2015	"Compras e Importaciones"	"PT"	"R"	"C202X308R"	"SARDINA"	"15"	"A"	4.5342895
"887"	2015	"Litográfica"	"PT"	"L"	"E307X109L"	"ATUN"	"16"	"T"	242.5671690214
"888"	2015	"Comercialización"	"PT"	"L"	"C401/315X208L"	"ATUN"	"17"	"B"	7.467800327296
"889"	2015	"Litográfica"	"PT"	"L"	"E307X108L"	"ATUN"	"16"	"T"	132.364141999614
"890"	2015	"Litográfica"	"PP"	"L"	"E211X201L"	"ATUN"	"16"	"PP"	486.213631
"891"	2015	"Compras e Importaciones"	"PP"	"OTROS"	"0.22X705X1006"	"T4"	"NPI"	"PP"	4.666331
"892"	2015	"Litográfica"	"PT"	"TAPA"	"T214"	"PALMITO"	"18"	"T"	100.88571389875
"893"	2015	"Litográfica"	"PT"	"TAPA"	"T200"	"SARDINA"	"18"	"T"	408.638006625
"894"	2015	"Compras e Importaciones"	"PP"	"OTROS"	"0.23X964X832.5"	"T3"	"NPI"	"PP"	166.490056
"895"	2015	"Litográfica"	"PT"	"L"	"E307X109L"	"ATUN"	"16"	"T"	46.173029327296
"896"	2015	"Litográfica"	"PT"	"L"	"E307X108.5L"	"ATUN"	"16"	"T"	133.506936
"897"	2015	"Litográfica"	"PP"	"R"	"C300X407R"	"PALMITO"	"16"	"PP"	5.246116
"898"	2015	"Sanitarios Soldadura"	"PT"	"R"	"C211/209X413R"	"SALCHICHA"	"18"	"B"	811.163947
"899"	2015	"Compras e Importaciones"	"PP"	"OTROS"	"0.18X892X1000.6"	"DR8"	"NPI"	"PP"	771.570239
"900"	2015	"Sanitarios Soldadura"	"PT"	"R"	"C603X402R"	"ATUN"	"22"	"A"	286.8132295
"901"	2015	"Compras e Importaciones"	"PP"	"OTROS"	"0.17X900X996"	"DR8"	"20"	"C"	98.735544099318
"902"	2015	"Litográfica"	"PT"	"L"	"E307X110L"	"ATUN"	"16"	"T"	304.195231327296
"903"	2015	"Compras e Importaciones"	"PP"	"OTROS"	"0.16X883X836.8"	"DR8"	"NPI"	"C"	7.776383
"904"	2015	"Compras e Importaciones"	"PP"	"OTROS"	"0.16X956X926.8"	"DR9"	"NPI"	"PP"	713.934373
"905"	2015	"Servicios Generales"	"PT"	"L"	"E211X201L"	"ATUN"	"16"	"T"	88.043028
"906"	2015	"Sanitarios Embutidos"	"PT"	"TAPA"	"T401"	"PALMITO"	"22"	"T"	133.617020327296
"907"	2015	"Compras e Importaciones"	"PP"	"OTROS"	"0.16X843X946.1"	"DR9"	"NPI"	"PP"	304.802072
"908"	2015	"Compras e Importaciones"	"PP"	"OTROS"	"0.16X956X926.8"	"DR9"	"NPI"	"PP"	205.124091926676
"909"	2015	"Litográfica"	"PT"	"L"	"E307X110L"	"ATUN"	"16"	"T"	107.38805
"910"	2015	"Compras e Importaciones"	"PP"	"OTROS"	"0.23X810X766.5"	"T3"	"NPI"	"PP"	375.464535
"911"	2015	"Compras e Importaciones"	"PP"	"OTROS"	"0.16X956X926.8"	"DR9"	"NPI"	"PP"	234.543831
"912"	2015	"Comercialización"	"PT"	"R"	"C603X700R"	"PALMITO"	"28"	"A"	40.800998327296
"913"	2015	"Litográfica"	"PT"	"L"	"E307X112L"	"ATUN"	"16"	"T"	32.283966999614
"914"	2015	"Sanitarios Embutidos"	"PT"	"TAPA"	"T211"	"ATUN"	"20"	"T"	121.307222327296
"915"	2015	"Litográfica"	"PP"	"TAPA"	"T307EO"	"ATUN"	"NPI"	"PP"	55.049456
"916"	2015	"Linea General Otros"	"PT"	"R"	"C610X708R"	"PINT.E"	"17"	"B"	0.045074163648
"917"	2015	"Sanitarios Embutidos"	"PT"	"TAPA"	"TOVAL16"	"SARDINA"	"23"	"T"	14.95998
"918"	2015	"Litográfica"	"PT"	"TAPA"	"T307"	"ATUN"	"20"	"T"	182.626974376781
"919"	2015	"Sanitarios Soldadura"	"PT"	"R"	"C300/214X407R"	"PALMITO"	"16"	"B"	194.249898
"920"	2015	"Compras e Importaciones"	"PP"	"OTROS"	"0.22X903X917"	"T5"	"NPI"	"PP"	5.184809926676
"921"	2015	"Sanitarios Embutidos"	"PT"	"L"	"E307X110L"	"ATUN"	"16"	"T"	10.737524195499
"922"	2015	"Sanitarios Embutidos"	"PT"	"TAPA"	"T315"	"PALMITO"	"22"	"T"	11.149708
"923"	2015	"Sanitarios Soldadura"	"PT"	"R"	"C603X700R"	"PALMITO"	"28"	"A"	160.174407
"924"	2015	"Linea General Otros"	"PT"	"R"	"C610X708R"	"PINT.E"	"17"	"B"	5.998776
"925"	2015	"Litográfica"	"PT"	"TAPA"	"T300"	"PALMITO"	"18"	"T"	190.561095717789
"926"	2015	"Litográfica"	"PP"	"TAPA"	"T307EO"	"ATUN"	"21"	"PP"	418.4806
"927"	2015	"Litográfica"	"PT"	"L"	"E307X108.5L"	"ATUN"	"16"	"T"	112.5992735
"928"	2015	"Litográfica"	"PP"	"L"	"E307X112L"	"ATUN"	"16"	"PP"	81.194448
"929"	2015	"Sanitarios Soldadura"	"PT"	"L"	"C603X207L"	"ATUN"	"24"	"B"	396.20169
"930"	2015	"Compras e Importaciones"	"PP"	"OTROS"	"0.17X813X795"	"DR8"	"NPI"	"C"	28.998450053352
"931"	2015	"Compras e Importaciones"	"PP"	"OTROS"	"0.16X956X926.8"	"DR9"	"NPI"	"PP"	8.294477926676
"932"	2015	"Litográfica"	"PT"	"TAPA"	"T214"	"PALMITO"	"18"	"T"	65.6133310105334
"933"	2015	"Litográfica"	"PP"	"L"	"E307X109L"	"ATUN"	"NPI"	"PP"	86.480791561846
"934"	2015	"Litográfica"	"PT"	"L"	"E211X106L"	"ATUN"	"16"	"T"	114.029036
"935"	2015	"Litográfica"	"PP"	"L"	"E307X108.5L"	"ATUN"	"NPI"	"PP"	8.313074
"936"	2015	"Sanitarios Embutidos"	"PT"	"TAPA"	"T214"	"PALMITO"	"18"	"T"	34.5700285173186
"937"	2015	"Sanitarios Embutidos"	"PT"	"L"	"E307X113L"	"ATUN"	"16"	"T"	131.980123561578
"938"	2015	"Comercialización"	"PT"	"L"	"E208/211X207.5L"	"SALCHICHA"	"16"	"T"	2.704865
"939"	2015	"Litográfica"	"PT"	"L"	"E211X106L"	"ATUN"	"16"	"T"	2194.10228433733
"940"	2015	"Sanitarios Embutidos"	"PT"	"TAPA"	"T214"	"PALMITO"	"18"	"T"	326.700338542075
"941"	2015	"Sanitarios Embutidos"	"PT"	"L"	"E211X106L"	"ATUN"	"16"	"T"	92.7487070725129
"942"	2015	"Compras e Importaciones"	"PP"	"OTROS"	"0.22X705X1006"	"T4"	"NPI"	"PP"	112.651143
"943"	2015	"Litográfica"	"PT"	"L"	"E307X108L"	"ATUN"	"16"	"T"	51.000132327296
"944"	2015	"Comercialización"	"PT"	"R"	"C401/315X411R"	"PALMITO"	"17"	"B"	388.432865
"945"	2015	"Compras e Importaciones"	"PP"	"OTROS"	"0.22X903X953"	"T5"	"NPI"	"PP"	149.450810099318
"946"	2015	"Litográfica"	"PP"	"L"	"C404X406L"	"PEGA"	"17"	"PP"	74.834766
"947"	2015	"Litográfica"	"PT"	"L"	"E307X112L"	"ATUN"	"16"	"T"	52.300205327296
"948"	2015	"Litográfica"	"PT"	"L"	"E307X109L"	"ATUN"	"16"	"T"	631.7793546114
"949"	2015	"Litográfica"	"PP"	"TAPA"	"T307EO"	"ATUN"	"22"	"PP"	65.191964
"950"	2015	"Sanitarios Embutidos"	"PT"	"TAPA"	"T211EO"	"ATUN"	"22"	"T"	2528.23303526365
"951"	2015	"Sanitarios Soldadura"	"PT"	"R"	"C401/315X411R"	"ATUN"	"17"	"B"	35.69984
"952"	2015	"Compras e Importaciones"	"PP"	"OTROS"	"0.20X893X902.6"	"T4"	"NPI"	"C"	100.183212099318
"953"	2015	"Otros"	"PT"	"L"	"C603X207L"	"ATUN"	"22"	"A"	39.78944
"954"	2015	"Comercialización"	"PT"	"L"	"E307X108L"	"ATUN"	"16"	"T"	26.0177290214
"955"	2015	"Litográfica"	"PT"	"L"	"E307X109L"	"ATUN"	"16"	"T"	156.507798560136
"956"	2015	"Litográfica"	"PT"	"L"	"E307X108.5L"	"ATUN"	"16"	"T"	121.525515327296
